"id"	"hs96"	"name"
"05262019"	262019	"3932 And Residues (Other Than From The Manufacture Of Iron And Steel) Containing Metals And Metal Compounds, N.E.S.\"\""
"05262020"	262020	"3932 And Residues (Other Than From The Manufacture Of Iron And Steel) Containing Metals And Metal Compounds, N.E.S.\"\""
"05262030"	262030	"3932 And Residues (Other Than From The Manufacture Of Iron And Steel) Containing Metals And Metal Compounds, N.E.S.\"\""
"05262040"	262040	"3932 And Residues (Other Than From The Manufacture Of Iron And Steel) Containing Metals And Metal Compounds, N.E.S.\"\""
"05262050"	262050	"3932 And Residues (Other Than From The Manufacture Of Iron And Steel) Containing Metals And Metal Compounds, N.E.S.\"\""
"05262090"	262090	"3932 And Residues (Other Than From The Manufacture Of Iron And Steel) Containing Metals And Metal Compounds, N.E.S.\"\""
"052621"	2621	"Slag and ash nes, including seaweed ash (kelp)"
"05262100"	262100	"Slag And Ash, N.E.S., Including Seaweed Ash (Kelp)"
"052701"	2701	"Coal, briquettes, ovoids etc, made from coal"
"05270111"	270111	"Anthracite, Pulverized Or Not, But Not Agglomerated"
"05270112"	270112	"Bituminous Coal, Pulverized Or Not, But Not Agglomerated"
"05270119"	270119	"Coal, N.E.S., Pulverized Or Not, But Not Agglomerated"
"05270120"	270120	"Briquettes, Ovoids And Similar Solid Fuels Manufactured From Coal"
"052702"	2702	"Lignite, except jet"
"05270210"	270210	"Lignite (Excluding Jet), Pulverized Or Not, But Not Agglomerated"
"05270220"	270220	"Lignite (Excluding Jet), Pulverized Or Not, Agglomerated"
"052703"	2703	"Peat (including peat litter)"
"05270300"	270300	"Peat (Including Peat Litter), Agglomerated Or Not"
"052704"	2704	"Retort carbon, coke or semi-coke of coal, lignite,peat"
"05270400"	270400	"Coke And Semicoke (Including Char) Of Coal, Of Lignite Or Of Peat, Agglomerated Or Not; Retort Carbon"
"052705"	2705	"Coal Gas, Water Gas, etc. (Not Gaseous Hydrocarbons)"
"05270500"	270500	"Coal Gas, Water Gas, etc. (Not Gaseous Hydrocarbons)"
"052706"	2706	"Tar from coal, lignite or peat, other mineral tars"
"05270600"	270600	"Tars Distilled From Coal, Lignite, Peat Or Other Mineral Tars, Including Partially Distilled And Reconstituted Tars"
"052707"	2707	"Coal-tar distillation products including oils"
"05270710"	270710	"Benzene"
"05270720"	270720	"Toluene"
"05270730"	270730	"Xylene"
"05270740"	270740	"Oils And Products N.E.S. Of The Distillation Of High Temperature Coal Tar; Similar Products In Which Aromatic Constituents Predominate By Weight"
"05270750"	270750	"Oils And Products N.E.S. Of The Distillation Of High Temperature Coal Tar; Similar Products In Which Aromatic Constituents Predominate By Weight"
"05270760"	270760	"Oils And Products N.E.S. Of The Distillation Of High Temperature Coal Tar; Similar Products In Which Aromatic Constituents Predominate By Weight"
"05270791"	270791	"Oils And Products N.E.S. Of The Distillation Of High Temperature Coal Tar; Similar Products In Which Aromatic Constituents Predominate By Weight"
"05270799"	270799	"Oils And Products N.E.S. Of The Distillation Of High Temperature Coal Tar; Similar Products In Which Aromatic Constituents Predominate By Weight"
"052708"	2708	"Pitch and pitch coke, from coal, mineral tars"
"05270810"	270810	"Pitch From Coal Tar Or Other Mineral Tars"
"05270820"	270820	"Pitch Coke"
"052709"	2709	"Petroleum oils, oils from bituminous minerals, crude"
"05270900"	270900	"Petroleum Oils And Oils From Bituminous Minerals, Crude"
"052710"	2710	"Oils petroleum, bituminous, distillates, except crude"
"05271000"	271000	"line Including Aviation (Except Jet) Fuel"
"052711"	2711	"Petroleum gases and other gaseous hydrocarbons"
"05271111"	271111	"Natural Gas, Liquefied"
"05271112"	271112	"Propane, Liquefied"
"05271113"	271113	"Butane, Liquefied"
"05271114"	271114	"Ethylene, Propylene, Butylene And Butadiene, Liquefied"
"05271119"	271119	"Gaseous Hydrocarbons, Liquefied, N.E.S."
"05271121"	271121	"Natural Gas, In The Gaseous State"
"05271129"	271129	"Gaseous Hydrocarbons In The Gaseous State, N.E.S."
"052712"	2712	"Petroleum jelly, petroleum wax, other mineral waxes"
"05271210"	271210	"Petroleum Jelly (Petrolatum)"
"05271220"	271220	"Paraffin Wax, Microcrystalline Petroleum Wax, Slack Wax, Ozokerite, Lignite Wax, Peat Wax Etc., Whether Or Not Colored"
"05271290"	271290	"Paraffin Wax, Microcrystalline Petroleum Wax, Slack Wax, Ozokerite, Lignite Wax, Peat Wax Etc., Whether Or Not Colored"
"052713"	2713	"Petroleum coke, bitumen & other oil industry residues"
"05271311"	271311	"Petroleum Coke"
"05271312"	271312	"Petroleum Coke"
"05271320"	271320	"Petroleum Bitumen And Other Residues Of Petroleum Or Bituminous Mineral Oils; Bituminous Mixtures"
"05271390"	271390	"Petroleum Bitumen And Other Residues Of Petroleum Or Bituminous Mineral Oils; Bituminous Mixtures"
"052714"	2714	"Bitumen, asphalt, oil shales, tar sands, asphaltites"
"05271410"	271410	"Bituminous Shale And Tar Sands"
"05271490"	271490	"Bitumen And Asphalt, Natural; Asphaltites And Asphaltic Rocks"
"052715"	2715	"Bituminous mix, mastic from asphalt, bitumen/tar/pitch"
"05271500"	271500	"Bituminous Mixtures Based On Natural Asphalt, Natural Bitumen, Petroleum Bitumen, Mineral Tar Or Mineral Tar Pitch"
"052716"	2716	"Electrical energy"
"05271600"	271600	"Electric Current"
"062801"	2801	"Fluorine, chlorine, bromine and iodine"
"06280110"	280110	"Chlorine"
"06280120"	280120	"Fluorine, Bromine And Iodine"
"06280130"	280130	"Fluorine, Bromine And Iodine"
"062802"	2802	"Sulphur, sublimed or precipitated, colloidal sulphur"
"06280200"	280200	"Sulfur, Sublimed Or Precipitated; Collodoidal Sulfur"
"062803"	2803	"Carbon (carbon blacks and other forms of carbon, nes)"
"06280300"	280300	"Carbon (Including Carbon Black), N.E.S."
"062804"	2804	"Hydrogen, rare gases, non-metallic elements"
"06280410"	280410	"Hydrogen, Rare Gases, Nitrogen And Oxygen"
"06280421"	280421	"Hydrogen, Rare Gases, Nitrogen And Oxygen"
"06280429"	280429	"Hydrogen, Rare Gases, Nitrogen And Oxygen"
"06280430"	280430	"Hydrogen, Rare Gases, Nitrogen And Oxygen"
"06280440"	280440	"Hydrogen, Rare Gases, Nitrogen And Oxygen"
"06280450"	280450	"Selenium, Tellurium, Phosphorus, Arsenic And Boron"
"06280461"	280461	"Silicon"
"06280469"	280469	"Silicon"
"06280470"	280470	"Selenium, Tellurium, Phosphorus, Arsenic And Boron"
"06280480"	280480	"Selenium, Tellurium, Phosphorus, Arsenic And Boron"
"06280490"	280490	"Selenium, Tellurium, Phosphorus, Arsenic And Boron"
"062805"	2805	"Alkali, alkaline-earth metals, rare earths, mercury"
"06280511"	280511	"Sodium And Other Alkali Metals"
"06280519"	280519	"Sodium And Other Alkali Metals"
"06280521"	280521	"Calcium, Strontium And Barium; Rare Earth Metals, Scandium And Yttrium, Whether Not Intermixed Or Interalloyed"
"06280522"	280522	"Calcium, Strontium And Barium; Rare Earth Metals, Scandium And Yttrium, Whether Not Intermixed Or Interalloyed"
"06280530"	280530	"Calcium, Strontium And Barium; Rare Earth Metals, Scandium And Yttrium, Whether Not Intermixed Or Interalloyed"
"06280540"	280540	"Mercury"
"062806"	2806	"Hydrogen chloride, chlorosulphuric acid"
"06280610"	280610	"Hydrogen Chloride, (Hydrochloric Acid); Chlorosulfuric Acid"
"06280620"	280620	"Hydrogen Chloride, (Hydrochloric Acid); Chlorosulfuric Acid"
"062807"	2807	"Sulphuric acid, oleum"
"06280700"	280700	"Sulfuric Acid; Oleum"
"062808"	2808	"Nitric acid, sulphonitric acids"
"06280800"	280800	"Nitric Acid; Sulfonitric Acids"
"062809"	2809	"Diphosphorus pentaoxide, phosphoric acids"
"06280910"	280910	"Diphosphorus Pentoxide; Phosphoric Acid And Polyphosphoric Acids"
"06280920"	280920	"Diphosphorus Pentoxide; Phosphoric Acid And Polyphosphoric Acids"
"062810"	2810	"Oxides of boron, boric acids"
"06281000"	281000	"Boron Oxides; Boric Acids"
"062811"	2811	"Inorganic acids, non-metal inorganics"
"06281111"	281111	"Inorganic Acids, N.E.S."
"06281119"	281119	"Inorganic Acids, N.E.S."
"06281121"	281121	"Inorganic Oxygen Compounds Of Nonmetals, N.E.S."
"06281122"	281122	"Silicon Dioxide"
"06281123"	281123	"Sulfur Dioxide"
"06281129"	281129	"Inorganic Oxygen Compounds Of Nonmetals, N.E.S."
"062812"	2812	"Halides and halide oxides of non-metals"
"06281210"	281210	"Halides And Halide Oxides Of Nonmetals"
"06281290"	281290	"Halides And Halide Oxides Of Nonmetals"
"062813"	2813	"Sulphides of non-metals"
"06281310"	281310	"Sulfides Of Nonmetals; Commercial Phosphorus Trisulfide"
"06281390"	281390	"Sulfides Of Nonmetals; Commercial Phosphorus Trisulfide"
"062814"	2814	"Ammonia, anhydrous or in aqueous solution"
"06281410"	281410	"Ammonia, Anhydrous, Or In Aqueous Solution"
"06281420"	281420	"Ammonia, Anhydrous, Or In Aqueous Solution"
"062815"	2815	"Hydroxides and peroxides of sodium and potassium"
"06281511"	281511	"Sodium Hydroxide (Caustic Soda), Solid"
"06281512"	281512	"Sodium Hydroxide In Aqueous Solution (Soda Lye Or Liquid Soda)"
"06281520"	281520	"Potassium Hydroxide (Caustic Potash); Peroxides Of Sodium Or Potassium"
"06281530"	281530	"Potassium Hydroxide (Caustic Potash); Peroxides Of Sodium Or Potassium"
"062816"	2816	"Magnesium, strontium, barium hydroxide, peroxide,oxide"
"06281610"	281610	"Magnesium Hydroxide And Peroxide; Stronium Or Barium Oxides, Hydroxides And Peroxides"
"06281620"	281620	"Magnesium Hydroxide And Peroxide; Stronium Or Barium Oxides, Hydroxides And Peroxides"
"06281630"	281630	"Magnesium Hydroxide And Peroxide; Stronium Or Barium Oxides, Hydroxides And Peroxides"
"062817"	2817	"Zinc oxide and peroxide"
"06281700"	281700	"Zinc Oxide; Zinc Peroxide"
"062818"	2818	"Aluminium oxide, hydroxide and artificial corundum"
"06281810"	281810	"Artificial Corundum, Whether Or Not Chemically Defined"
"06281820"	281820	"Alumina (Aluminum Oxide), Other Than Artificial Corundum"
"06281830"	281830	"Aluminum Hydroxide"
"062819"	2819	"Chromium oxides, hydroxides"
"06281910"	281910	"Chromium Oxides And Hydroxides"
"06281990"	281990	"Chromium Oxides And Hydroxides"
"062820"	2820	"Manganese oxides"
"06282010"	282010	"Manganese Oxides"
"06282090"	282090	"Manganese Oxides"
"062821"	2821	"Iron oxides, hydroxides, earth colours >70% iron"
"06282110"	282110	"Iron Oxides And Hydroxides; Earth Colors 70% Or More By Weight Of Combined Iron Evaluated As Fe203"
"06282120"	282120	"Iron Oxides And Hydroxides; Earth Colors 70% Or More By Weight Of Combined Iron Evaluated As Fe203"
"062822"	2822	"Cobalt oxides and hydroxides"
"06282200"	282200	"Cobalt Oxides And Hydroxides; Commercial Cobalt Oxides"
"062823"	2823	"Titanium oxides"
"06282300"	282300	"Titanium Oxides"
"062824"	2824	"Lead oxides, red lead and orange lead"
"06282410"	282410	"Lead Oxides; Red Lead And Orange Lead"
"06282420"	282420	"Lead Oxides; Red Lead And Orange Lead"
"06282490"	282490	"Lead Oxides; Red Lead And Orange Lead"
"062825"	2825	"Hydrazine, hydroxylamine, metal oxides, hydroxides nes"
"06282510"	282510	"Hydrazine And Hydroxylamine And Their Inorganic Salts"
"06282520"	282520	"Inorganic Bases N.E.S.; Metal Oxides, Hydroxides And Peroxides, N.E.S."
"06282530"	282530	"Inorganic Bases N.E.S.; Metal Oxides, Hydroxides And Peroxides, N.E.S."
"06282540"	282540	"Inorganic Bases N.E.S.; Metal Oxides, Hydroxides And Peroxides, N.E.S."
"06282550"	282550	"Inorganic Bases N.E.S.; Metal Oxides, Hydroxides And Peroxides, N.E.S."
"06282560"	282560	"Inorganic Bases N.E.S.; Metal Oxides, Hydroxides And Peroxides, N.E.S."
"06282570"	282570	"Inorganic Bases N.E.S.; Metal Oxides, Hydroxides And Peroxides, N.E.S."
"06282580"	282580	"Inorganic Bases N.E.S.; Metal Oxides, Hydroxides And Peroxides, N.E.S."
"06282590"	282590	"Inorganic Bases N.E.S.; Metal Oxides, Hydroxides And Peroxides, N.E.S."
"062826"	2826	"Fluorides and complex fluorine salts"
"06282611"	282611	"Fluorides; Fluorosilicates, Fluoroaluminates And Other Complex Fluorine Salts"
"06282612"	282612	"Fluorides; Fluorosilicates, Fluoroaluminates And Other Complex Fluorine Salts"
"06282619"	282619	"Fluorides; Fluorosilicates, Fluoroaluminates And Other Complex Fluorine Salts"
"06282620"	282620	"Fluorides; Fluorosilicates, Fluoroaluminates And Other Complex Fluorine Salts"
"06282630"	282630	"Fluorides; Fluorosilicates, Fluoroaluminates And Other Complex Fluorine Salts"
"06282690"	282690	"Fluorides; Fluorosilicates, Fluoroaluminates And Other Complex Fluorine Salts"
"062827"	2827	"Chlorides, bromides, iodides, oxides thereof"
"06282710"	282710	"Ammonium Chloride"
"06282720"	282720	"Calcium Chloride"
"06282731"	282731	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282732"	282732	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282733"	282733	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282734"	282734	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282735"	282735	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282736"	282736	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282738"	282738	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282739"	282739	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282741"	282741	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282749"	282749	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282751"	282751	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282759"	282759	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"06282760"	282760	"Chlorides, Chloride Oxides And Hydroxides, N.E.S.; Bromides And Bromide Oxides; Iodides And Iodide Oxides"
"062828"	2828	"Hypochlorites, chlorites and hypobromides"
"06282810"	282810	"Hypochlorites; Commercial Calcium Hypochlorite; Chlorites; Hypobromites"
"06282890"	282890	"Hypochlorites; Commercial Calcium Hypochlorite; Chlorites; Hypobromites"
"062829"	2829	"Chlorates and per-, bromates and per-, iodates & per-"
"06282911"	282911	"Sodium Chlorate"
"06282919"	282919	"Chlorates And Perchlorates, N.E.S.; Bromates And Perbromates; Iodates And Periodates"
"06282990"	282990	"Chlorates And Perchlorates, N.E.S.; Bromates And Perbromates; Iodates And Periodates"
"062830"	2830	"Sulphides, polysulphides of metals"
"06283010"	283010	"Sodium Sulfide"
"06283020"	283020	"Sulfides, N.E.S.; Polysulfides"
"06283030"	283030	"Sulfides, N.E.S.; Polysulfides"
"06283090"	283090	"Sulfides, N.E.S.; Polysulfides"
"062831"	2831	"Dithionites and sulphoxylates"
"06283110"	283110	"Dithionites And Sulfoxylates"
"06283190"	283190	"Dithionites And Sulfoxylates"
"062832"	2832	"Sulphites, thiosulphates"
"06283210"	283210	"Sulfites; Thiosulfates"
"06283220"	283220	"Sulfites; Thiosulfates"
"06283230"	283230	"Sulfites; Thiosulfates"
"062833"	2833	"Sulphates, alums, peroxosulphates (persulphates)"
"06283311"	283311	"Sodium Sulfates"
"06283319"	283319	"Sodium Sulfates"
"06283321"	283321	"Sulfates N.E.S.; Alums"
"06283322"	283322	"Sulfates N.E.S.; Alums"
"06283323"	283323	"Sulfates N.E.S.; Alums"
"06283324"	283324	"Sulfates N.E.S.; Alums"
"06283325"	283325	"Sulfates N.E.S.; Alums"
"06283326"	283326	"Sulfates N.E.S.; Alums"
"06283327"	283327	"Sulfates N.E.S.; Alums"
"06283329"	283329	"Sulfates N.E.S.; Alums"
"06283330"	283330	"Sulfates N.E.S.; Alums"
"06283340"	283340	"Sulfates N.E.S.; Alums"
"062834"	2834	"Nitrites, nitrates"
"06283410"	283410	"Nitrites"
"06283421"	283421	"Potassium Nitrate"
"06283422"	283422	"Nitrates, N.E.S."
"06283429"	283429	"Nitrates, N.E.S."
"062835"	2835	"Phosphatic compounds"
"06283510"	283510	"Phosphinates (Hypophosphites) And Phosphonates (Phosphites)"
"06283522"	283522	"Phosphates, N.E.S."
"06283523"	283523	"Phosphates, N.E.S."
"06283524"	283524	"Phosphates, N.E.S."
"06283525"	283525	"Phosphates, N.E.S."
"06283526"	283526	"Phosphates, N.E.S."
"06283529"	283529	"Phosphates, N.E.S."
"06283531"	283531	"Sodium Triphosphate (Sodium Tripolyphosphate)"
"06283539"	283539	"Polyphosphates, N.E.S."
"062836"	2836	"Carbonates"
"06283610"	283610	"Commercial Ammonium Carbonate And Other Ammonium Carbonates"
"06283620"	283620	"Neutral Sodium Carbonate (Disodium Carbonate)"
"06283630"	283630	"Sodium Hydrogencarbonate (Sodium Bicarbonate)"
"06283640"	283640	"Potassium Carbonates"
"06283650"	283650	"Carbonates, N.E.S."
"06283660"	283660	"Carbonates, N.E.S."
"06283670"	283670	"Lead Carbonate"
"06283691"	283691	"Carbonates, N.E.S."
"06283692"	283692	"Carbonates, N.E.S."
"06283699"	283699	"Carbonates, N.E.S."
"062837"	2837	"Cyanides"
"06283711"	283711	"Cyanides, Cyanide Oxides And Complex Cyanides"
"06283719"	283719	"Cyanides, Cyanide Oxides And Complex Cyanides"
"06283720"	283720	"Cyanides, Cyanide Oxides And Complex Cyanides"
"062838"	2838	"Fulminates, cyanates and thiocyanates"
"06283800"	283800	"Fulminates, Cyanates And Thiocyanates"
"062839"	2839	"Silicates"
"06283911"	283911	"Silicates; Commercial Alkali Metal Silicates"
"06283919"	283919	"Silicates; Commercial Alkali Metal Silicates"
"06283920"	283920	"Silicates; Commercial Alkali Metal Silicates"
"06283990"	283990	"Silicates; Commercial Alkali Metal Silicates"
"062840"	2840	"Borates, peroxoborates (perborates)"
"06284011"	284011	"Borates; Peroxoborates (Perborates)"
"06284019"	284019	"Borates; Peroxoborates (Perborates)"
"06284020"	284020	"Borates; Peroxoborates (Perborates)"
"06284030"	284030	"Borates; Peroxoborates (Perborates)"
"062841"	2841	"Salts of oxometallic or peroxometallic acids"
"06284110"	284110	"Salts Of Oxometallic Or Peroxometallic Acids"
"06284120"	284120	"Salts Of Oxometallic Or Peroxometallic Acids"
"06284130"	284130	"Salts Of Oxometallic Or Peroxometallic Acids"
"06284140"	284140	"Salts Of Oxometallic Or Peroxometallic Acids"
"06284150"	284150	"Salts Of Oxometallic Or Peroxometallic Acids"
"06284161"	284161	"Salts Of Oxometallic Or Peroxometallic Acids"
"06284169"	284169	"Salts Of Oxometallic Or Peroxometallic Acids"
"06284170"	284170	"Salts Of Oxometallic Or Peroxometallic Acids"
"06284180"	284180	"Salts Of Oxometallic Or Peroxometallic Acids"
"06284190"	284190	"Salts Of Oxometallic Or Peroxometallic Acids"
"062842"	2842	"Salts of inorganic acids, peroxoacids, except azides"
"06284210"	284210	"Salts Of Inorganic Acids Or Peroxoacids, N.E.S."
"06284290"	284290	"Salts Of Inorganic Acids Or Peroxoacids, N.E.S."
"062843"	2843	"Precious metal colloids, compounds and amalgams"
"06284310"	284310	"Colloidal Precious Metals; Organic Or Inorganic Precious Metal Compounds, Chemically Defined Or Not; Amalgams Of Precious Metals"
"06284321"	284321	"Colloidal Precious Metals; Organic Or Inorganic Precious Metal Compounds, Chemically Defined Or Not; Amalgams Of Precious Metals"
"06284329"	284329	"Colloidal Precious Metals; Organic Or Inorganic Precious Metal Compounds, Chemically Defined Or Not; Amalgams Of Precious Metals"
"06284330"	284330	"Colloidal Precious Metals; Organic Or Inorganic Precious Metal Compounds, Chemically Defined Or Not; Amalgams Of Precious Metals"
"06284390"	284390	"Colloidal Precious Metals; Organic Or Inorganic Precious Metal Compounds, Chemically Defined Or Not; Amalgams Of Precious Metals"
"062844"	2844	"Radioactive elements, isotopes, compounds and mixtures"
"06284410"	284410	"Natural Uranium And Its Compounds; Uranium Alloys, Dispersions, Ceramic Products And Mixtures Containing Natural Uranium Or Natural Uranium Compound"
"06284420"	284420	"Uranium And Its Compounds Enriched In U235; Plutonium And Its Compounds; Alloys, And Other Products Containing Enriched Uranium Or Plutonium"
"06284430"	284430	"Uranium And Its Compounds Depleted In U235; Thorium And Its Compounds; Alloys, And Other Products Containing Uranium Depleted In U235 Or Thorium"
"06284440"	284440	"Radioactive Elements, Isotopes And Compounds, N.E.S.; Alloys, Other Products And Mixtures Having These Elements, Isotopes Or Compounds; Residues"
"06284450"	284450	"Spent (Irradiated) Fuel Elements (Cartridges) Of Nuclear Reactors"
"062845"	2845	"Isotopes, nes and their compounds"
"06284510"	284510	"Stable Isotopes And Their Compounds, Inorganic Or Organic, Chemically Defined Or Not"
"06284590"	284590	"Stable Isotopes And Their Compounds, Inorganic Or Organic, Chemically Defined Or Not"
"062846"	2846	"Compounds, mixes of rare-earths, yttrium, scandium nes"
"06284610"	284610	"Compounds, inorganic or organic of rare-earth metals"
"06284690"	284690	"Compounds, inorganic or organic of rare-earth metals"
"062847"	2847	"Hydrogen peroxide, (including solidified with urea)"
"06284700"	284700	"Hydrogen Peroxide, Solidified Or Not With Urea"
"062848"	2848	"Phosphides, excluding ferrophosphorus"
"06284800"	284800	"Phosphides, Chemically Defined Or Not (Excluding Ferrophosphorus)"
"062849"	2849	"Carbides, whether or not chemically defined"
"06284910"	284910	"Calcium Carbide, Chemically Defined Or Not"
"06284920"	284920	"Carbides (Other Than Calcium Carbide), Chemically Defined Or Not"
"06284990"	284990	"Carbides (Other Than Calcium Carbide), Chemically Defined Or Not"
"062850"	2850	"Hydrides, nitrides, azides, silicides and borides"
"06285000"	285000	"Hydrides, Nitrides, Azides, Silicides And Borides, Whet Or Nt Chemically Defined, Oth Th Compounds Which Are Also Carbides Of Headng 524.93 Or 524.9"
"062851"	2851	"Inorganic compounds,liquid/compressed air, amalgam nes"
"06285100"	285100	"Inorganic Compounds N.E.S. (Including Distilled Or Conductivity Water); Liquid Air (With Rare Gases Or Not); Compressed Air; Amalgams, N.E.S."
"062901"	2901	"Acyclic hydrocarbons"
"06290110"	290110	"Saturated Acyclic Hydrocarbons"
"06290121"	290121	"Ethylene"
"06290122"	290122	"Propene (Propylene)"
"06290123"	290123	"Butylenes, Butadienes And Methylbutadienes"
"06290124"	290124	"Butylenes, Butadienes And Methylbutadienes"
"06290129"	290129	"Acyclic Hydrocarbons, N.E.S."
"062902"	2902	"Cyclic hydrocarbons"
"06290211"	290211	"Cyclohexane"
"06290219"	290219	"Cyclic Hydrocarbons, N.E.S."
"06290220"	290220	"Benzene, Pure"
"06290230"	290230	"Toluene, Pure"
"06290241"	290241	"Xylenes, Pure"
"06290242"	290242	"Xylenes, Pure"
"06290243"	290243	"Xylenes, Pure"
"06290244"	290244	"Xylenes, Pure"
"06290250"	290250	"Styrene"
"06290260"	290260	"Ethylbenzene"
"06290270"	290270	"Cumene"
"06290290"	290290	"Cyclic Hydrocarbons, N.E.S."
"062903"	2903	"Halogenated derivatives of hydrocarbons"
"06290311"	290311	"Saturated Chlorinated Derivatives Of Acyclic Hydrocarbons, N.E.S."
"06290312"	290312	"Saturated Chlorinated Derivatives Of Acyclic Hydrocarbons, N.E.S."
"06290313"	290313	"Saturated Chlorinated Derivatives Of Acyclic Hydrocarbons, N.E.S."
"06290314"	290314	"Saturated Chlorinated Derivatives Of Acyclic Hydrocarbons, N.E.S."
"06290315"	290315	"1,2-Dichloroethane (Ethylene Dichloride)"
"06290316"	290316	"Saturated Chlorinated Derivatives Of Acyclic Hydrocarbons, N.E.S."
"06290319"	290319	"Saturated Chlorinated Derivatives Of Acyclic Hydrocarbons, N.E.S."
"06290321"	290321	"Vinyl Chloride (Chloroethylene)"
"06290322"	290322	"Trichloroethylene"
"06290323"	290323	"Tetrachloroethylene (Perchloroethylene)"
"06290329"	290329	"Unsaturated Chlorinated Derivatives Of Acyclic Hydrocarbons, N.E.S."
"06290330"	290330	"Fluorinated, Brominated Or Iodinated Derivatives Of Acyclic Hydrocarbons"
"06290341"	290341	"Halogenated Derivatives Of Acyclic Hydrocarbons Containing Two Or More Different Halogens"
"06290342"	290342	"Halogenated Derivatives Of Acyclic Hydrocarbons Containing Two Or More Different Halogens"
"06290343"	290343	"Halogenated Derivatives Of Acyclic Hydrocarbons Containing Two Or More Different Halogens"
"06290344"	290344	"Halogenated Derivatives Of Acyclic Hydrocarbons Containing Two Or More Different Halogens"
"06290345"	290345	"Halogenated Derivatives Of Acyclic Hydrocarbons Containing Two Or More Different Halogens"
"06290346"	290346	"Halogenated Derivatives Of Acyclic Hydrocarbons Containing Two Or More Different Halogens"
"06290347"	290347	"Halogenated Derivatives Of Acyclic Hydrocarbons Containing Two Or More Different Halogens"
"06290349"	290349	"Halogenated Derivatives Of Acyclic Hydrocarbons Containing Two Or More Different Halogens"
"06290351"	290351	"Halogenated Derivatives Of Hydrocarbons, N.E.S."
"06290359"	290359	"Halogenated Derivatives Of Hydrocarbons, N.E.S."
"06290361"	290361	"Halogenated Derivatives Of Hydrocarbons, N.E.S."
"06290362"	290362	"Halogenated Derivatives Of Hydrocarbons, N.E.S."
"06290369"	290369	"Halogenated Derivatives Of Hydrocarbons, N.E.S."
"062904"	2904	"Hydrocarbon derivs, sulphonated, nitrated, nitrosated"
"06290410"	290410	"Sulfonated, Nitrated Or Nitrosated Derivatives Of Hydrocarbons, Halogenated Or Not"
"06290420"	290420	"Sulfonated, Nitrated Or Nitrosated Derivatives Of Hydrocarbons, Halogenated Or Not"
"06290490"	290490	"Sulfonated, Nitrated Or Nitrosated Derivatives Of Hydrocarbons, Halogenated Or Not"
"062905"	2905	"Acyclic alcohols and their derivatives"
"06290511"	290511	"Methanol (Methyl Alcohol)"
"06290512"	290512	"Propan"
"06290513"	290513	"Butanols"
"06290514"	290514	"Butanols"
"06290515"	290515	"Monohydric Alcohols, N.E.S."
"06290516"	290516	"Octanol (Octyl Alcohol) And Isomers Thereof"
"06290517"	290517	"Monohydric Alcohols, N.E.S."
"06290519"	290519	"Monohydric Alcohols, N.E.S."
"06290522"	290522	"Monohydric Alcohols, N.E.S."
"06290529"	290529	"Monohydric Alcohols, N.E.S."
"06290531"	290531	"Ethylene Glycol (Ethanediol)"
"06290532"	290532	"Acyclic Alcohols, N.E.S."
"06290539"	290539	"Acyclic Alcohols, N.E.S."
"06290541"	290541	"Acyclic Alcohols, N.E.S."
"06290542"	290542	"Pentaerythritol"
"06290543"	290543	"Mannitol"
"06290544"	290544	"D"
"06290545"	290545	"Glycerol (Glycerine), Glycerol Waters And Glycerol Lyes"
"06290549"	290549	"Acyclic Alcohols, N.E.S."
"06290550"	290550	"Acyclic Alcohols, N.E.S."
"062906"	2906	"Derivatives of cyclic alcohols"
"06290611"	290611	"Cyclanic, Cyclenic, Or Cycloterpenic Alcohols And Their Halogenated, Sulfonated, Nitrated Or Nitrosated Derivatives"
"06290612"	290612	"Cyclanic, Cyclenic, Or Cycloterpenic Alcohols And Their Halogenated, Sulfonated, Nitrated Or Nitrosated Derivatives"
